 ID,PARAM,Date,Concentration,SYM
08MH024,3,1985-02-09,27,
08MH024,3,1985-03-09,30,
08MH024,3,1985-04-09,38,
08MH024,3,1985-05-09,54,
08MH024,3,1985-06-09,55,
08MH024,3,1985-07-09,51,
08MH024,3,1985-08-09,49,S
08MH024,3,1985-09-09,46,
08MH024,3,1985-10-09,41,
08MH024,3,1985-11-09,36,
08MH024,3,1985-12-09,29,
08MH024,3,13-09-1985,23,
08MH024,3,14-09-1985,20,
08MH024,3,15-09-1985,17,
08MH024,3,16-09-1985,15,S
08MH024,3,17-09-1985,15,
08MH024,3,18-09-1985,16,
08MH024,3,19-09-1985,36,
08MH024,3,20-09-1985,73,
08MH024,3,21-09-1985,67,
08MH024,3,22-09-1985,49,
08MH024,3,23-09-1985,42,
08MH024,3,24-09-1985,46,
08MH024,3,25-09-1985,61,S
08MH024,3,26-09-1985,48,
08MH024,3,27-09-1985,25,
08MH024,3,28-09-1985,23,
08MH024,3,29-09-1985,24,
08MH024,3,30-09-1985,23,S
08MH024,3,1985-01-10,22,
08MH024,3,1985-02-10,22,
08MH024,3,1985-03-10,22,
08MH024,3,1985-04-10,24,
08MH024,3,1985-05-10,29,
08MH024,3,1985-06-10,34,S
08MH024,3,1985-07-10,28,S
08MH024,3,1985-08-10,21,S
08MH024,3,1985-09-10,18,
08MH024,3,1985-10-10,16,
08MH024,3,1985-11-10,15,
08MH024,3,1985-12-10,17,
08MH024,3,13-10-1985,51,
08MH024,3,14-10-1985,126,S
08MH024,3,15-10-1985,157,
08MH024,3,16-10-1985,151,
08MH024,3,17-10-1985,165,
08MH024,3,18-10-1985,193,
08MH024,3,19-10-1985,203,
08MH024,3,20-10-1985,155,
08MH024,3,21-10-1985,111,
08MH024,3,22-10-1985,75,
08MH024,3,23-10-1985,50,
08MH024,3,24-10-1985,37,
08MH024,3,25-10-1985,34,
08MH024,3,26-10-1985,32,
08MH024,3,27-10-1985,31,
08MH024,3,28-10-1985,31,
08MH024,3,29-10-1985,31,
08MH024,3,30-10-1985,34,
08MH024,3,31-10-1985,37,
08MH024,3,1985-01-11,49,
08MH024,3,1985-02-11,69,
08MH024,3,1985-03-11,53,
08MH024,3,1985-04-11,41,S
08MH024,3,1985-05-11,40,S
08MH024,3,1985-06-11,33,
08MH024,3,1985-07-11,21,S
08MH024,3,1985-08-11,10,
08MH024,3,1985-09-11,6,
08MH024,3,1985-10-11,3,
08MH024,3,1985-11-11,2,
08MH024,3,1985-12-11,2,S
08MH024,3,13-11-1985,2,
08MH024,3,14-11-1985,2,
08MH024,3,15-11-1985,2,
08MH024,3,16-11-1985,3,
08MH024,3,17-11-1985,3,S
08MH024,3,18-11-1985,3,
08MH024,3,19-11-1985,3,
08MH024,3,20-11-1985,3,
08MH024,3,21-11-1985,3,
08MH024,3,22-11-1985,2,
08MH024,3,23-11-1985,3,
08MH024,3,24-11-1985,3,
08MH024,3,25-11-1985,3,
08MH024,3,26-11-1985,3,
08MH024,3,27-11-1985,3,
08MH024,3,28-11-1985,3,
08MH024,3,29-11-1985,3,
08MH024,3,30-11-1985,3,
08MH024,3,1985-01-12,3,
08MH024,3,1985-02-12,3,
08MH024,3,1985-03-12,2,
08MH024,3,1985-04-12,2,
08MH024,3,1985-05-12,4,
08MH024,3,1985-06-12,4,
08MH024,3,1985-07-12,4,
08MH024,3,1985-08-12,4,
08MH024,3,1985-09-12,4,
08MH024,3,1985-10-12,4,
08MH024,3,1985-11-12,4,
08MH024,3,1985-12-12,4,
08MH024,3,13-12-1985,4,
08MH024,3,14-12-1985,4,
08MH024,3,15-12-1985,4,
08MH024,3,16-12-1985,3,
08MH024,3,17-12-1985,2,
08MH024,3,18-12-1985,2,
08MH024,3,19-12-1985,2,
08MH024,3,20-12-1985,3,
08MH024,3,21-12-1985,3,
08MH024,3,22-12-1985,3,
08MH024,3,23-12-1985,4,
08MH024,3,24-12-1985,4,S
08MH024,3,25-12-1985,5,
08MH024,3,26-12-1985,4,
08MH024,3,27-12-1985,4,S
08MH024,3,28-12-1985,5,
08MH024,3,29-12-1985,6,S
08MH024,3,30-12-1985,6,
08MH024,3,31-12-1985,7,S
08MH024,3,1986-01-01,7,
08MH024,3,1986-02-01,9,
08MH024,3,1986-03-01,27,S
08MH024,3,1986-04-01,25,
08MH024,3,1986-05-01,14,
08MH024,3,1986-06-01,9,
08MH024,3,1986-07-01,8,
08MH024,3,1986-08-01,10,S
08MH024,3,1986-09-01,17,
08MH024,3,1986-10-01,58,
08MH024,3,1986-11-01,67,
08MH024,3,1986-12-01,45,
08MH024,3,13-01-1986,41,
08MH024,3,14-01-1986,40,S
08MH024,3,15-01-1986,39,
08MH024,3,16-01-1986,37,
08MH024,3,17-01-1986,37,
08MH024,3,18-01-1986,141,
08MH024,3,19-01-1986,153,
08MH024,3,20-01-1986,58,
08MH024,3,21-01-1986,49,
08MH024,3,22-01-1986,48,S
08MH024,3,23-01-1986,44,
08MH024,3,24-01-1986,38,
08MH024,3,25-01-1986,32,
08MH024,3,26-01-1986,27,
08MH024,3,27-01-1986,22,
08MH024,3,28-01-1986,19,S
08MH024,3,29-01-1986,16,
08MH024,3,30-01-1986,14,
08MH024,3,31-01-1986,12,
08MH024,3,1986-01-02,12,
08MH024,3,1986-02-02,12,S
08MH024,3,1986-03-02,12,
08MH024,3,1986-04-02,11,
08MH024,3,1986-05-02,10,
08MH024,3,1986-06-02,10,
08MH024,3,1986-07-02,10,
08MH024,3,1986-08-02,9,
08MH024,3,1986-09-02,9,
08MH024,3,1986-10-02,10,
08MH024,3,1986-11-02,43,S
08MH024,3,1986-12-02,24,
08MH024,3,13-02-1986,18,
08MH024,3,14-02-1986,18,
08MH024,3,15-02-1986,17,
08MH024,3,16-02-1986,17,
08MH024,3,17-02-1986,17,
08MH024,3,18-02-1986,16,
08MH024,3,19-02-1986,15,
08MH024,3,20-02-1986,15,
08MH024,3,21-02-1986,14,
08MH024,3,22-02-1986,14,
08MH024,3,23-02-1986,35,
08MH024,3,24-02-1986,189,
08MH024,3,25-02-1986,311,
08MH024,3,26-02-1986,232,
08MH024,3,27-02-1986,151,
08MH024,3,28-02-1986,108,S
08MH024,3,1986-01-03,89,S
08MH024,3,1986-02-03,75,
08MH024,3,1986-03-03,64,
08MH024,3,1986-04-03,56,
08MH024,3,1986-05-03,48,
08MH024,3,1986-06-03,41,
08MH024,3,1986-07-03,37,
08MH024,3,1986-08-03,35,
08MH024,3,1986-09-03,34,
08MH024,3,1986-10-03,33,
08MH024,3,1986-11-03,33,
08MH024,3,1986-12-03,32,S
08MH024,3,13-03-1986,32,
08MH024,3,14-03-1986,32,
08MH024,3,15-03-1986,32,
08MH024,3,16-03-1986,32,
08MH024,3,17-03-1986,32,
08MH024,3,18-03-1986,31,
08MH024,3,19-03-1986,31,
08MH024,3,20-03-1986,31,S
08MH024,3,21-03-1986,34,
08MH024,3,22-03-1986,39,
08MH024,3,23-03-1986,47,
08MH024,3,24-03-1986,57,S
08MH024,3,25-03-1986,71,S
08MH024,3,26-03-1986,104,S
08MH024,3,27-03-1986,195,S
08MH024,3,28-03-1986,224,S
08MH024,3,29-03-1986,141,S
08MH024,3,30-03-1986,105,S
08MH024,3,31-03-1986,89,
08MH024,3,1986-01-04,85,
08MH024,3,1986-02-04,81,
08MH024,3,1986-03-04,79,
08MH024,3,1986-04-04,77,
08MH024,3,1986-05-04,77,
08MH024,3,1986-06-04,76,
08MH024,3,1986-07-04,75,
08MH024,3,1986-08-04,76,
08MH024,3,1986-09-04,75,
08MH024,3,1986-10-04,75,S
08MH024,3,1986-11-04,75,
08MH024,3,1986-12-04,75,
08MH024,3,13-04-1986,76,
08MH024,3,14-04-1986,76,
08MH024,3,15-04-1986,79,S
08MH024,3,16-04-1986,76,
08MH024,3,17-04-1986,70,
08MH024,3,18-04-1986,63,
08MH024,3,19-04-1986,54,
08MH024,3,20-04-1986,48,S
08MH024,3,21-04-1986,44,
08MH024,3,22-04-1986,69,S
08MH024,3,23-04-1986,176,
08MH024,3,24-04-1986,293,S
08MH024,3,25-04-1986,172,
08MH024,3,26-04-1986,124,
08MH024,3,27-04-1986,101,
08MH024,3,28-04-1986,87,
08MH024,3,29-04-1986,79,
08MH024,3,30-04-1986,73,
08MH024,3,1986-01-05,69,
08MH024,3,1986-02-05,65,
08MH024,3,1986-03-05,61,S
08MH024,3,1986-04-05,60,
08MH024,3,1986-05-05,63,
08MH024,3,1986-06-05,69,
08MH024,3,1986-07-05,77,
08MH024,3,1986-08-05,85,
08MH024,3,1986-09-05,94,
08MH024,3,1986-10-05,103,S
08MH024,3,1986-11-05,119,
08MH024,3,1986-12-05,138,
08MH024,3,13-05-1986,135,
08MH024,3,14-05-1986,109,
08MH024,3,15-05-1986,86,
08MH024,3,16-05-1986,62,S
08MH024,3,17-05-1986,48,
08MH024,3,18-05-1986,47,
08MH024,3,19-05-1986,58,
08MH024,3,20-05-1986,84,
08MH024,3,21-05-1986,94,S
08MH024,3,22-05-1986,133,S
08MH024,3,23-05-1986,201,S
08MH024,3,24-05-1986,329,S
08MH024,3,25-05-1986,362,S
08MH024,3,26-05-1986,369,S
08MH024,3,27-05-1986,380,S
08MH024,3,28-05-1986,408,S
08MH024,3,29-05-1986,468,S
08MH024,3,30-05-1986,647,S
08MH024,3,31-05-1986,953,S
08MH024,3,1986-01-06,1200,S
08MH024,3,1986-02-06,1010,S
08MH024,3,1986-03-06,733,S
08MH024,3,1986-04-06,599,S
08MH024,3,1986-05-06,601,S
08MH024,3,1986-06-06,642,
08MH024,3,1986-07-06,562,S
08MH024,3,1986-08-06,406,
08MH024,3,1986-09-06,322,S
08MH024,3,1986-10-06,323,S
08MH024,3,1986-11-06,291,S
08MH024,3,1986-12-06,262,
08MH024,3,13-06-1986,258,S
08MH024,3,14-06-1986,275,S
08MH024,3,15-06-1986,293,
08MH024,3,16-06-1986,289,
08MH024,3,17-06-1986,276,
08MH024,3,18-06-1986,262,S
08MH024,3,19-06-1986,262,S
08MH024,3,20-06-1986,282,S
08MH024,3,21-06-1986,262,S
08MH024,3,22-06-1986,232,
08MH024,3,23-06-1986,202,
08MH024,3,24-06-1986,178,
08MH024,3,25-06-1986,168,S
08MH024,3,26-06-1986,208,S
08MH024,3,27-06-1986,276,
08MH024,3,28-06-1986,256,S
08MH024,3,29-06-1986,165,S
08MH024,3,30-06-1986,168,S
08MH024,3,1986-01-07,147,S
08MH024,3,1986-02-07,134,S
08MH024,3,1986-03-07,170,S
08MH024,3,1986-04-07,150,S
08MH024,3,1986-05-07,141,S
08MH024,3,1986-06-07,141,S
08MH024,3,1986-07-07,131,S
08MH024,3,1986-08-07,123,S
08MH024,3,1986-09-07,126,
08MH024,3,1986-10-07,129,S
08MH024,3,1986-11-07,128,
08MH024,3,1986-12-07,126,S
08MH024,3,13-07-1986,124,
08MH024,3,14-07-1986,123,
08MH024,3,15-07-1986,121,
08MH024,3,16-07-1986,119,S
08MH024,3,17-07-1986,113,S
08MH024,3,18-07-1986,105,S
08MH024,3,19-07-1986,123,S
08MH024,3,20-07-1986,105,S
08MH024,3,21-07-1986,77,S
08MH024,3,22-07-1986,52,
08MH024,3,23-07-1986,41,
08MH024,3,24-07-1986,35,
08MH024,3,25-07-1986,32,S
08MH024,3,26-07-1986,31,
08MH024,3,27-07-1986,31,
08MH024,3,28-07-1986,31,
08MH024,3,29-07-1986,43,
08MH024,3,30-07-1986,85,S
08MH024,3,31-07-1986,65,S
08MH024,3,1986-01-08,39,
08MH024,3,1986-02-08,38,
08MH024,3,1986-03-08,37,
08MH024,3,1986-04-08,38,
08MH024,3,1986-05-08,38,S
08MH024,3,1986-06-08,38,
08MH024,3,1986-07-08,37,
08MH024,3,1986-08-08,37,
08MH024,3,1986-09-08,38,
08MH024,3,1986-10-08,37,
08MH024,3,1986-11-08,37,
08MH024,3,1986-12-08,37,
08MH024,3,13-08-1986,52,S
08MH024,3,14-08-1986,43,
08MH024,3,15-08-1986,40,
08MH024,3,16-08-1986,39,
08MH024,3,17-08-1986,39,
08MH024,3,18-08-1986,39,
08MH024,3,19-08-1986,39,
08MH024,3,20-08-1986,39,
08MH024,3,21-08-1986,40,S
08MH024,3,22-08-1986,39,
08MH024,3,23-08-1986,39,
08MH024,3,24-08-1986,40,
08MH024,3,25-08-1986,40,S
08MH024,3,26-08-1986,31,
08MH024,3,27-08-1986,25,
08MH024,3,28-08-1986,24,
08MH024,3,29-08-1986,23,
08MH024,3,30-08-1986,22,
08MH024,3,31-08-1986,21,
08MH024,3,1986-01-09,19,S
08MH024,3,1986-02-09,17,
08MH024,3,1986-03-09,15,
08MH024,3,1986-04-09,13,
08MH024,3,1986-05-09,11,S
08MH024,3,1986-06-09,10,
08MH024,3,1986-07-09,10,
08MH024,3,1986-08-09,10,
08MH024,3,1986-09-09,10,
08MH024,3,1986-10-09,10,
08MH024,3,1986-11-09,10,
08MH024,3,1986-12-09,10,
08MH024,3,13-09-1986,10,
08MH024,3,14-09-1986,10,S
08MH024,3,15-09-1986,10,
08MH024,3,16-09-1986,10,
08MH024,3,17-09-1986,10,
08MH024,3,18-09-1986,10,
08MH024,3,19-09-1986,10,
08MH024,3,20-09-1986,12,
08MH024,3,21-09-1986,16,S
08MH024,3,22-09-1986,13,
08MH024,3,23-09-1986,13,
08MH024,3,24-09-1986,13,
08MH024,3,25-09-1986,13,
08MH024,3,26-09-1986,13,
08MH024,3,27-09-1986,14,
08MH024,3,28-09-1986,15,
08MH024,3,29-09-1986,16,
08MH024,3,30-09-1986,17,
08MH024,3,1986-01-10,39,S
08MH024,3,1986-02-10,24,
08MH024,3,1986-03-10,15,
08MH024,3,1986-04-10,14,
08MH024,3,1986-05-10,14,
08MH024,3,1986-06-10,14,
08MH024,3,1986-07-10,14,
08MH024,3,1986-08-10,15,S
08MH024,3,1986-09-10,25,
08MH024,3,1986-10-10,40,S
08MH024,3,1986-11-10,42,
08MH024,3,1986-12-10,40,
08MH024,3,13-10-1986,38,
08MH024,3,14-10-1986,38,
08MH024,3,15-10-1986,37,S
08MH024,3,16-10-1986,36,
08MH024,3,17-10-1986,35,
08MH024,3,18-10-1986,34,
08MH024,3,19-10-1986,33,
08MH024,3,20-10-1986,33,
08MH024,3,21-10-1986,32,
08MH024,3,22-10-1986,32,
08MH024,3,23-10-1986,31,
08MH024,3,24-10-1986,30,
08MH024,3,25-10-1986,30,
08MH024,3,26-10-1986,29,
08MH024,3,27-10-1986,29,S
08MH024,3,28-10-1986,29,
08MH024,3,29-10-1986,28,
08MH024,3,30-10-1986,28,
08MH024,3,31-10-1986,28,
08MH024,3,1986-01-11,28,
08MH024,3,1986-02-11,29,
08MH024,3,1986-03-11,29,
08MH024,3,1986-04-11,29,
08MH024,3,1986-05-11,30,
08MH024,3,1986-06-11,30,S
08MH024,3,1986-07-11,27,S
08MH024,3,1986-08-11,38,S
08MH024,3,1986-09-11,17,
08MH024,3,1986-10-11,8,
08MH024,3,1986-11-11,7,
08MH024,3,1986-12-11,7,
08MH024,3,13-11-1986,7,
08MH024,3,14-11-1986,7,
08MH024,3,15-11-1986,7,S
08MH024,3,16-11-1986,7,
08MH024,3,17-11-1986,8,
08MH024,3,18-11-1986,9,
08MH024,3,19-11-1986,12,
08MH024,3,20-11-1986,91,
08MH024,3,21-11-1986,68,S
08MH024,3,22-11-1986,32,S
08MH024,3,23-11-1986,75,
08MH024,3,24-11-1986,98,
08MH024,3,25-11-1986,27,
08MH024,3,26-11-1986,18,
08MH024,3,27-11-1986,20,
08MH024,3,28-11-1986,23,
08MH024,3,29-11-1986,26,
08MH024,3,30-11-1986,30,S
08MH024,3,1986-01-12,25,
08MH024,3,1986-02-12,17,
08MH024,3,1986-03-12,12,
08MH024,3,1986-04-12,7,S
08MH024,3,1986-05-12,6,
08MH024,3,1986-06-12,6,
08MH024,3,1986-07-12,6,
08MH024,3,1986-08-12,7,
08MH024,3,1986-09-12,8,S
08MH024,3,1986-10-12,9,
08MH024,3,1986-11-12,10,
08MH024,3,1986-12-12,10,
08MH024,3,13-12-1986,10,S
08MH024,3,14-12-1986,10,
08MH024,3,15-12-1986,8,
08MH024,3,16-12-1986,8,
08MH024,3,17-12-1986,7,
08MH024,3,18-12-1986,7,
08MH024,3,19-12-1986,7,
08MH024,3,20-12-1986,7,
08MH024,3,21-12-1986,7,
08MH024,3,22-12-1986,6,
08MH024,3,23-12-1986,6,S
08MH024,3,24-12-1986,5,
08MH024,3,25-12-1986,5,
08MH024,3,26-12-1986,5,
08MH024,3,27-12-1986,5,
08MH024,3,28-12-1986,5,
08MH024,3,29-12-1986,5,
08MH024,3,30-12-1986,5,
08MH024,3,31-12-1986,5,
08MH024,3,1987-01-01,5,
08MH024,3,1987-02-01,5,
08MH024,3,1987-03-01,4,
08MH024,3,1987-04-01,4,S
08MH024,3,1987-05-01,5,
08MH024,3,1987-06-01,6,
08MH024,3,1987-07-01,6,S
08MH024,3,1987-08-01,7,
08MH024,3,1987-09-01,7,
08MH024,3,1987-10-01,9,
08MH024,3,1987-11-01,31,
08MH024,3,1987-12-01,60,
08MH024,3,13-01-1987,28,
08MH024,3,14-01-1987,17,
08MH024,3,15-01-1987,16,
08MH024,3,16-01-1987,14,
08MH024,3,17-01-1987,12,
08MH024,3,18-01-1987,11,
08MH024,3,19-01-1987,10,
08MH024,3,20-01-1987,10,
08MH024,3,21-01-1987,9,
08MH024,3,22-01-1987,8,
08MH024,3,23-01-1987,7,
08MH024,3,24-01-1987,7,
08MH024,3,25-01-1987,6,
08MH024,3,26-01-1987,6,
08MH024,3,27-01-1987,6,
08MH024,3,28-01-1987,6,
08MH024,3,29-01-1987,5,
08MH024,3,30-01-1987,5,
08MH024,3,31-01-1987,4,
08MH024,3,1987-01-02,4,
08MH024,3,1987-02-02,4,
08MH024,3,1987-03-02,4,S
08MH024,3,1987-04-02,4,
08MH024,3,1987-05-02,4,
08MH024,3,1987-06-02,4,
08MH024,3,1987-07-02,7,
08MH024,3,1987-08-02,9,
08MH024,3,1987-09-02,14,
08MH024,3,1987-10-02,18,S
08MH024,3,1987-11-02,19,S
08MH024,3,1987-12-02,20,
08MH024,3,13-02-1987,22,
08MH024,3,14-02-1987,23,
08MH024,3,15-02-1987,24,
08MH024,3,16-02-1987,25,
08MH024,3,17-02-1987,27,
08MH024,3,18-02-1987,27,S
08MH024,3,19-02-1987,26,
08MH024,3,20-02-1987,25,
08MH024,3,21-02-1987,24,
08MH024,3,22-02-1987,23,
08MH024,3,23-02-1987,21,
08MH024,3,24-02-1987,20,
08MH024,3,25-02-1987,19,S
08MH024,3,26-02-1987,18,
08MH024,3,27-02-1987,17,
08MH024,3,28-02-1987,15,
08MH024,3,1987-01-03,14,
08MH024,3,1987-02-03,13,S
08MH024,3,1987-03-03,14,S
08MH024,3,1987-04-03,17,
08MH024,3,1987-05-03,43,
08MH024,3,1987-06-03,39,
08MH024,3,1987-07-03,12,
08MH024,3,1987-08-03,8,
08MH024,3,1987-09-03,6,
08MH024,3,1987-10-03,5,
08MH024,3,1987-11-03,5,
08MH024,3,1987-12-03,4,
08MH024,3,13-03-1987,4,
08MH024,3,14-03-1987,4,
08MH024,3,15-03-1987,5,S
08MH024,3,16-03-1987,10,
08MH024,3,17-03-1987,25,S
08MH024,3,18-03-1987,22,
08MH024,3,19-03-1987,14,
08MH024,3,20-03-1987,9,
08MH024,3,21-03-1987,18,
08MH024,3,22-03-1987,54,
08MH024,3,23-03-1987,83,S
08MH024,3,24-03-1987,57,S
08MH024,3,25-03-1987,38,
08MH024,3,26-03-1987,31,
08MH024,3,27-03-1987,27,
08MH024,3,28-03-1987,24,
08MH024,3,29-03-1987,22,
08MH024,3,30-03-1987,19,S
08MH024,3,31-03-1987,18,
08MH024,3,1987-01-04,16,
08MH024,3,1987-02-04,15,
08MH024,3,1987-03-04,15,S
08MH024,3,1987-04-04,18,
08MH024,3,1987-05-04,21,
08MH024,3,1987-06-04,26,
08MH024,3,1987-07-04,34,S
08MH024,3,1987-08-04,33,
08MH024,3,1987-09-04,26,
08MH024,3,1987-10-04,30,
08MH024,3,1987-11-04,48,
08MH024,3,1987-12-04,69,
08MH024,3,13-04-1987,89,
08MH024,3,14-04-1987,108,
08MH024,3,15-04-1987,121,S
08MH024,3,16-04-1987,124,
08MH024,3,17-04-1987,123,
08MH024,3,18-04-1987,120,
08MH024,3,19-04-1987,118,
08MH024,3,20-04-1987,112,S
08MH024,3,21-04-1987,99,
08MH024,3,22-04-1987,82,
08MH024,3,23-04-1987,64,
08MH024,3,24-04-1987,46,
08MH024,3,25-04-1987,32,S
08MH024,3,26-04-1987,25,
08MH024,3,27-04-1987,21,
08MH024,3,28-04-1987,26,S
08MH024,3,29-04-1987,70,S
08MH024,3,30-04-1987,146,S
08MH024,3,1987-01-05,189,S
08MH024,3,1987-02-05,207,S
08MH024,3,1987-03-05,384,S
08MH024,3,1987-04-05,736,S
08MH024,3,1987-05-05,701,S
08MH024,3,1987-06-05,485,S
08MH024,3,1987-07-05,372,S
08MH024,3,1987-08-05,312,S
08MH024,3,1987-09-05,274,S
08MH024,3,1987-10-05,278,S
08MH024,3,1987-11-05,364,S
08MH024,3,1987-12-05,479,S
08MH024,3,13-05-1987,360,S
08MH024,3,14-05-1987,289,
08MH024,3,15-05-1987,270,S
08MH024,3,16-05-1987,259,S
08MH024,3,17-05-1987,251,S
08MH024,3,18-05-1987,189,S
08MH024,3,19-05-1987,155,S
08MH024,3,20-05-1987,168,S
08MH024,3,21-05-1987,144,S
08MH024,3,22-05-1987,113,S
08MH024,3,23-05-1987,99,S
08MH024,3,24-05-1987,81,
08MH024,3,25-05-1987,75,S
08MH024,3,26-05-1987,53,S
08MH024,3,27-05-1987,51,
08MH024,3,28-05-1987,64,S
08MH024,3,29-05-1987,89,S
08MH024,3,30-05-1987,111,S
08MH024,3,31-05-1987,142,S
08MH024,3,1987-01-06,172,S
08MH024,3,1987-02-06,178,
08MH024,3,1987-03-06,161,S
08MH024,3,1987-04-06,136,S
08MH024,3,1987-05-06,117,
08MH024,3,1987-06-06,114,S
08MH024,3,1987-07-06,117,
08MH024,3,1987-08-06,121,
08MH024,3,1987-09-06,127,
08MH024,3,1987-10-06,136,S
08MH024,3,1987-11-06,167,S
08MH024,3,1987-12-06,209,S
08MH024,3,13-06-1987,228,S
08MH024,3,14-06-1987,231,S
08MH024,3,15-06-1987,235,S
08MH024,3,16-06-1987,311,S
08MH024,3,17-06-1987,533,S
08MH024,3,18-06-1987,383,S
08MH024,3,19-06-1987,254,S
08MH024,3,20-06-1987,197,S
08MH024,3,21-06-1987,174,S
08MH024,3,22-06-1987,157,S
08MH024,3,23-06-1987,145,S
08MH024,3,24-06-1987,133,S
08MH024,3,25-06-1987,127,S
08MH024,3,26-06-1987,123,S
08MH024,3,27-06-1987,115,
08MH024,3,28-06-1987,101,
08MH024,3,29-06-1987,90,S
08MH024,3,30-06-1987,86,
08MH024,3,1987-01-07,85,
08MH024,3,1987-02-07,85,S
08MH024,3,1987-03-07,93,S
08MH024,3,1987-04-07,108,
08MH024,3,1987-05-07,124,S
08MH024,3,1987-06-07,138,S
08MH024,3,1987-07-07,126,S
08MH024,3,1987-08-07,91,S
08MH024,3,1987-09-07,77,
08MH024,3,1987-10-07,66,
08MH024,3,1987-11-07,59,
08MH024,3,1987-12-07,54,
08MH024,3,13-07-1987,51,
08MH024,3,14-07-1987,48,
08MH024,3,15-07-1987,47,
08MH024,3,16-07-1987,46,S
08MH024,3,17-07-1987,46,
08MH024,3,18-07-1987,46,
08MH024,3,19-07-1987,46,
08MH024,3,20-07-1987,47,
08MH024,3,21-07-1987,48,
08MH024,3,22-07-1987,49,S
08MH024,3,23-07-1987,49,
08MH024,3,24-07-1987,47,
08MH024,3,25-07-1987,45,
08MH024,3,26-07-1987,44,
08MH024,3,27-07-1987,43,S
08MH024,3,28-07-1987,44,S
08MH024,3,29-07-1987,46,
08MH024,3,30-07-1987,49,
08MH024,3,31-07-1987,51,
08MH024,3,1987-01-08,53,
08MH024,3,1987-02-08,56,
08MH024,3,1987-03-08,58,S
08MH024,3,1987-04-08,59,S
08MH024,3,1987-05-08,82,S
08MH024,3,1987-06-08,243,S
08MH024,3,1987-07-08,241,
08MH024,3,1987-08-08,173,S
08MH024,3,1987-09-08,115,S
08MH024,3,1987-10-08,89,
08MH024,3,1987-11-08,83,S
08MH024,3,1987-12-08,77,
08MH024,3,13-08-1987,66,S
08MH024,3,14-08-1987,58,
08MH024,3,15-08-1987,54,S
08MH024,3,16-08-1987,51,S
08MH024,3,17-08-1987,49,S
08MH024,3,18-08-1987,45,S
08MH024,3,19-08-1987,41,
08MH024,3,20-08-1987,38,
08MH024,3,21-08-1987,35,
08MH024,3,22-08-1987,32,
08MH024,3,23-08-1987,30,
08MH024,3,24-08-1987,28,
08MH024,3,25-08-1987,25,S
08MH024,3,26-08-1987,22,
08MH024,3,27-08-1987,19,
08MH024,3,28-08-1987,15,S
08MH024,3,29-08-1987,8,S
08MH024,3,30-08-1987,6,
08MH024,3,31-08-1987,6,
08MH024,3,1987-01-09,6,S
08MH024,3,1987-02-09,7,
08MH024,3,1987-03-09,15,
08MH024,3,1987-04-09,21,S
08MH024,3,1987-05-09,19,
08MH024,3,1987-06-09,15,
08MH024,3,1987-07-09,11,S
08MH024,3,1987-08-09,9,
08MH024,3,1987-09-09,8,
08MH024,3,1987-10-09,7,S
08MH024,3,1987-11-09,8,
08MH024,3,1987-12-09,12,
08MH024,3,13-09-1987,17,S
08MH024,3,14-09-1987,14,
08MH024,3,15-09-1987,9,
08MH024,3,16-09-1987,6,
08MH024,3,17-09-1987,6,
08MH024,3,18-09-1987,5,S
08MH024,3,19-09-1987,5,
08MH024,3,20-09-1987,5,
08MH024,3,21-09-1987,5,
08MH024,3,22-09-1987,6,
08MH024,3,23-09-1987,6,
08MH024,3,24-09-1987,6,
08MH024,3,25-09-1987,6,
08MH024,3,26-09-1987,7,
08MH024,3,27-09-1987,7,
08MH024,3,28-09-1987,8,S
08MH024,3,29-09-1987,10,
08MH024,3,30-09-1987,12,S
08MH024,3,1987-01-10,8,S
08MH024,3,1987-02-10,7,S
08MH024,3,1987-03-10,7,
08MH024,3,1987-04-10,6,S
08MH024,3,1987-05-10,7,
08MH024,3,1987-06-10,7,S
08MH024,3,1987-07-10,8,
08MH024,3,1987-08-10,9,
08MH024,3,1987-09-10,10,S
08MH024,3,1987-10-10,9,
08MH024,3,1987-11-10,8,S
08MH024,3,1987-12-10,8,
08MH024,3,13-10-1987,7,
08MH024,3,14-10-1987,6,
08MH024,3,15-10-1987,6,S
08MH024,3,16-10-1987,6,
08MH024,3,17-10-1987,5,
08MH024,3,18-10-1987,5,
08MH024,3,19-10-1987,5,
08MH024,3,20-10-1987,5,
08MH024,3,21-10-1987,5,
08MH024,3,22-10-1987,5,
08MH024,3,23-10-1987,5,
08MH024,3,24-10-1987,5,
08MH024,3,25-10-1987,5,S
08MH024,3,26-10-1987,5,
08MH024,3,27-10-1987,5,
08MH024,3,28-10-1987,5,
08MH024,3,29-10-1987,5,
08MH024,3,30-10-1987,5,
08MH024,3,31-10-1987,5,
08MH024,3,1987-01-11,5,
08MH024,3,1987-02-11,5,
08MH024,3,1987-03-11,26,S
08MH024,3,1987-04-11,145,S
08MH024,3,1987-05-11,150,
08MH024,3,1987-06-11,119,
08MH024,3,1987-07-11,87,S
08MH024,3,1987-08-11,58,
08MH024,3,1987-09-11,36,
08MH024,3,1987-10-11,21,S
08MH024,3,1987-11-11,17,S
08MH024,3,1987-12-11,18,
08MH024,3,13-11-1987,21,
08MH024,3,14-11-1987,24,
08MH024,3,15-11-1987,24,
08MH024,3,16-11-1987,22,
08MH024,3,17-11-1987,20,S
08MH024,3,18-11-1987,16,
