,Concentration,Date,lnSSC_predicted,SSC_predicted,ln_Concentration,Value
2212,,1990-01-21,,,,1350.0
2213,,1990-01-22,,,,1440.0
2214,,1990-01-23,,,,1460.0
2215,,1990-01-24,,,,1480.0
2216,,1990-01-25,,,,1570.0
2217,,1990-01-26,,,,1480.0
2218,,1990-01-27,,,,1440.0
2219,,1990-01-28,,,,1480.0
2220,,1990-01-29,,,,1510.0
2221,,1990-01-30,,,,1440.0
2222,,1990-01-31,,,,1320.0
2223,,1990-02-01,,,,1200.0
2224,,1990-02-02,,,,1190.0
2225,,1990-02-03,,,,1250.0
2226,,1990-02-04,,,,1310.0
2227,,1990-02-05,,,,1300.0
2228,,1990-02-06,,,,1370.0
2229,,1990-02-07,,,,1370.0
2230,,1990-02-08,,,,1480.0
2231,,1990-02-09,,,,1500.0
2232,,1990-02-10,,,,2280.0
2233,,1990-02-11,,,,2690.0
2234,,1990-02-12,,,,2060.0
2235,,1990-02-13,,,,1820.0
2236,,1990-02-14,,,,1620.0
2237,,1990-02-15,,,,1520.0
2238,,1990-02-16,,,,1460.0
2239,,1990-02-17,,,,1330.0
2240,,1990-02-18,,,,1500.0
2241,,1990-02-19,,,,1270.0
2242,,1990-02-20,,,,1210.0
2243,,1990-02-21,,,,1300.0
2244,,1990-02-22,,,,1350.0
2245,,1990-02-23,,,,1390.0
2246,,1990-02-24,,,,1440.0
2247,,1990-02-25,,,,1380.0
2248,,1990-02-26,,,,1500.0
2249,,1990-02-27,,,,1450.0
2250,,1990-02-28,,,,1450.0
2251,,1990-03-01,,,,1390.0
2252,,1990-03-02,,,,1430.0
2253,,1990-03-03,,,,1460.0
2254,,1990-03-04,,,,1390.0
2255,,1990-03-05,,,,1320.0
2256,,1990-03-06,,,,1300.0
2257,,1990-03-07,,,,1270.0
2258,,1990-03-08,,,,1330.0
2259,,1990-03-09,,,,1310.0
2260,,1990-03-10,,,,1400.0
2261,,1990-03-11,,,,1430.0
2262,,1990-03-12,,,,1370.0
2263,,1990-03-13,,,,1330.0
2264,,1990-03-14,,,,1280.0
2265,,1990-03-15,,,,1290.0
2266,,1990-03-16,,,,1360.0
2267,,1990-03-17,,,,1350.0
2268,,1990-03-18,,,,1420.0
2269,,1990-03-19,,,,1460.0
2270,,1990-03-20,,,,1500.0
2271,,1990-03-21,,,,1560.0
2272,,1990-03-22,,,,1530.0
2273,,1990-03-23,,,,1500.0
2274,,1990-03-24,,,,1440.0
2275,,1990-03-25,,,,1430.0
2276,,1990-03-26,,,,1470.0
2277,,1990-03-27,,,,1480.0
2278,,1990-03-28,,,,1380.0
2279,,1990-03-29,,,,1470.0
2280,,1990-03-30,,,,1450.0
2281,,1990-03-31,,,,1530.0
2282,,1990-04-01,,,,1640.0
2283,,1990-04-02,,,,1740.0
2284,,1990-04-03,,,,1850.0
2285,,1990-04-04,,,,1920.0
2286,,1990-04-05,,,,1970.0
2287,,1990-04-06,,,,2110.0
2288,,1990-04-07,,,,2310.0
2289,,1990-04-08,,,,2420.0
2290,,1990-04-09,,,,2520.0
2291,,1990-04-10,,,,2500.0
2292,,1990-04-11,,,,2510.0
2293,,1990-04-12,,,,2610.0
2294,,1990-04-13,,,,2580.0
2295,,1990-04-14,,,,2540.0
2296,,1990-04-15,,,,2610.0
2297,,1990-04-16,,,,2770.0
2298,,1990-04-17,,,,3000.0
2299,,1990-04-18,,,,3210.0
2300,,1990-04-19,,,,3380.0
2301,,1990-04-20,,,,3590.0
2302,,1990-04-21,,,,3820.0
2303,,1990-04-22,,,,4110.0
2304,,1990-04-23,,,,4500.0
2305,,1990-04-24,,,,4970.0
2306,,1990-04-25,,,,5240.0
2307,,1990-04-26,,,,5550.0
2308,,1990-04-27,,,,5720.0
2309,,1990-04-28,,,,5720.0
2310,,1990-04-29,,,,5500.0
2311,,1990-04-30,,,,5120.0
2312,,1990-05-01,,,,4720.0
2313,,1990-05-02,,,,4380.0
2314,,1990-05-03,,,,4210.0
2315,,1990-05-04,,,,4220.0
2316,,1990-05-05,,,,4420.0
2317,,1990-05-06,,,,4830.0
2318,,1990-05-07,,,,5010.0
2319,,1990-05-08,,,,5250.0
2320,,1990-05-09,,,,5670.0
2321,,1990-05-10,,,,5860.0
2322,,1990-05-11,,,,5750.0
2323,,1990-05-12,,,,5560.0
2324,,1990-05-13,,,,5380.0
2325,,1990-05-14,,,,5310.0
2326,,1990-05-15,,,,5240.0
2327,,1990-05-16,,,,5110.0
2328,,1990-05-17,,,,4970.0
2329,,1990-05-18,,,,4910.0
2330,,1990-05-19,,,,4920.0
2331,,1990-05-20,,,,5020.0
2332,,1990-05-21,,,,5240.0
2333,,1990-05-22,,,,5380.0
2334,,1990-05-23,,,,5540.0
2335,,1990-05-24,,,,5660.0
2336,,1990-05-25,,,,5810.0
2337,,1990-05-26,,,,5880.0
2338,,1990-05-27,,,,6020.0
2339,,1990-05-28,,,,6370.0
2340,,1990-05-29,,,,6900.0
2341,,1990-05-30,,,,7230.0
2342,,1990-05-31,,,,7510.0
2343,,1990-06-01,,,,7840.0
2344,,1990-06-02,,,,8110.0
2345,,1990-06-03,,,,8570.0
2346,,1990-06-04,,,,9680.0
2347,,1990-06-05,,,,10100.0
2348,,1990-06-06,,,,9770.0
2349,,1990-06-07,,,,9350.0
2350,,1990-06-08,,,,8920.0
2351,,1990-06-09,,,,8420.0
2352,,1990-06-10,,,,8260.0
2353,,1990-06-11,,,,8210.0
2354,,1990-06-12,,,,8200.0
2355,,1990-06-13,,,,8330.0
2356,,1990-06-14,,,,9090.0
2357,,1990-06-15,,,,10100.0
2358,,1990-06-16,,,,10800.0
2359,,1990-06-17,,,,10800.0
2360,,1990-06-18,,,,10200.0
2361,,1990-06-19,,,,9680.0
2362,,1990-06-20,,,,9460.0
2363,,1990-06-21,,,,9280.0
2364,,1990-06-22,,,,9310.0
2365,,1990-06-23,,,,9420.0
2366,,1990-06-24,,,,9540.0
2367,,1990-06-25,,,,9550.0
2368,,1990-06-26,,,,9630.0
2369,,1990-06-27,,,,9750.0
2370,,1990-06-28,,,,9580.0
2371,,1990-06-29,,,,9220.0
2372,,1990-06-30,,,,8860.0
2373,,1990-07-01,,,,8530.0
2374,,1990-07-02,,,,8310.0
2375,,1990-07-03,,,,8190.0
2376,,1990-07-04,,,,8040.0
2377,,1990-07-05,,,,7950.0
2378,,1990-07-06,,,,7890.0
2379,,1990-07-07,,,,7920.0
2380,,1990-07-08,,,,7860.0
2381,,1990-07-09,,,,7750.0
2382,,1990-07-10,,,,7740.0
2383,,1990-07-11,,,,7720.0
2384,,1990-07-12,,,,7670.0
2385,,1990-07-13,,,,7650.0
2386,,1990-07-14,,,,7580.0
2387,,1990-07-15,,,,7480.0
2388,,1990-07-16,,,,7500.0
2389,,1990-07-17,,,,7470.0
2390,,1990-07-18,,,,7190.0
2391,,1990-07-19,,,,6790.0
2392,153.0,1990-07-20,4.624118924999999,148.348596225,5.030437921392435,6260.0
2393,,1990-07-21,,,,6020.0
2394,,1990-07-22,,,,5760.0
2395,,1990-07-23,,,,5500.0
2396,,1990-07-24,,,,5330.0
2397,,1990-07-25,,,,5180.0
2398,,1990-07-26,,,,5110.0
2399,,1990-07-27,,,,5140.0
2400,,1990-07-28,,,,5130.0
2401,,1990-07-29,,,,5080.0
2402,,1990-07-30,,,,5050.0
2403,,1990-07-31,,,,4990.0
2404,,1990-08-01,,,,4890.0
2405,,1990-08-02,,,,4750.0
2406,,1990-08-03,,,,4680.0
2407,,1990-08-04,,,,4610.0
2408,,1990-08-05,,,,4520.0
2409,,1990-08-06,,,,4420.0
2410,,1990-08-07,,,,4240.0
2411,,1990-08-08,,,,4080.0
2412,,1990-08-09,,,,3940.0
2413,,1990-08-10,,,,3900.0
2414,,1990-08-11,,,,3890.0
2415,24.0,1990-08-12,3.856876350000002,88.27778075000012,3.1780538303479458,3820.0
2416,,1990-08-13,,,,3750.0
2417,,1990-08-14,,,,3710.0
2418,,1990-08-15,,,,3730.0
2419,,1990-08-16,,,,3770.0
2420,,1990-08-17,,,,3810.0
2421,,1990-08-18,,,,3830.0
2422,,1990-08-19,,,,3720.0
2423,,1990-08-20,,,,3620.0
2424,,1990-08-21,,,,3510.0
2425,,1990-08-22,,,,3400.0
2426,,1990-08-23,,,,3290.0
2427,,1990-08-24,,,,3160.0
2428,,1990-08-25,,,,3100.0
2429,,1990-08-26,,,,3050.0
2430,,1990-08-27,,,,2950.0
2431,32.0,1990-08-28,3.008980949999997,12.817196649999772,3.4657359027997265,2820.0
2432,,1990-08-29,,,,2670.0
2433,,1990-08-30,,,,2550.0
2434,,1990-08-31,,,,2580.0
2435,,1990-09-01,,,,2490.0
2436,,1990-09-02,,,,2430.0
2437,,1990-09-03,,,,2470.0
2438,,1990-09-04,,,,2480.0
2439,,1990-09-05,,,,2470.0
2440,294.0,1990-09-06,3.005925975000002,15.802451450000234,5.683579767338681,2470.0
2441,,1990-09-07,,,,2360.0
2442,,1990-09-08,,,,2310.0
2443,,1990-09-09,,,,2250.0
2444,,1990-09-10,,,,2200.0
2445,,1990-09-11,,,,2180.0
2446,,1990-09-12,,,,2140.0
2447,18.0,1990-09-13,2.8823417999999985,18.821936874999892,2.8903717578961645,2040.0
2448,,1990-09-14,,,,2090.0
2449,,1990-09-15,,,,2060.0
2450,,1990-09-16,,,,2060.0
2451,,1990-09-17,,,,2150.0
2452,,1990-09-18,,,,2080.0
2453,,1990-09-19,,,,2090.0
2454,,1990-09-20,,,,2050.0
2455,,1990-09-21,,,,2010.0
2456,14.0,1990-09-22,2.4049662749999987,-21.99540315000013,2.6390573296152584,2020.0
2457,,1990-09-23,,,,1980.0
2458,,1990-09-24,,,,1930.0
2459,,1990-09-25,,,,1840.0
2460,,1990-09-26,,,,1790.0
2461,,1990-09-27,,,,1770.0
2462,,1990-09-28,,,,1800.0
2463,,1990-09-29,,,,1780.0
2464,,1990-09-30,,,,1780.0
2465,,1990-10-01,,,,1800.0
2466,,1990-10-02,,,,1740.0
2467,,1990-10-03,,,,1720.0
2468,,1990-10-04,,,,2860.0
2469,,1990-10-05,,,,3020.0
2470,,1990-10-06,,,,2290.0
2471,,1990-10-07,,,,2080.0
2472,,1990-10-08,,,,1990.0
2473,,1990-10-09,,,,1890.0
2474,,1990-10-10,,,,2020.0
2475,,1990-10-11,,,,1950.0
2476,,1990-10-12,,,,1930.0
2477,,1990-10-13,,,,2330.0
2478,,1990-10-14,,,,2240.0
2479,,1990-10-15,,,,2070.0
2480,,1990-10-16,,,,1990.0
2481,,1990-10-17,,,,1870.0
2482,,1990-10-18,,,,1890.0
2483,,1990-10-19,,,,1870.0
2484,,1990-10-20,,,,1710.0
2485,,1990-10-21,,,,1670.0
2486,,1990-10-22,,,,1720.0
2487,,1990-10-23,,,,1620.0
2488,,1990-10-24,,,,1590.0
2489,,1990-10-25,,,,1640.0
2490,,1990-10-26,,,,2600.0
2491,,1990-10-27,,,,2230.0
2492,,1990-10-28,,,,2410.0
2493,,1990-10-29,,,,2470.0
2494,,1990-10-30,,,,2690.0
2495,,1990-10-31,,,,2710.0
2496,,1990-11-01,,,,2630.0
2497,,1990-11-02,,,,2470.0
2498,,1990-11-03,,,,2390.0
2499,,1990-11-04,,,,2320.0
2500,,1990-11-05,,,,2270.0
2501,,1990-11-06,,,,2130.0
2502,,1990-11-07,,,,2010.0
2503,,1990-11-08,,,,1960.0
2504,,1990-11-09,,,,2890.0
2505,,1990-11-10,,,,5360.0
2506,,1990-11-11,,,,6040.0
2507,,1990-11-12,,,,5110.0
2508,,1990-11-13,,,,5330.0
2509,,1990-11-14,,,,5510.0
2510,,1990-11-15,,,,4580.0
2511,,1990-11-16,,,,4070.0
2512,,1990-11-17,,,,4100.0
2513,,1990-11-18,,,,4150.0
2514,,1990-11-19,,,,3850.0
2515,,1990-11-20,,,,3530.0
2516,,1990-11-21,,,,3200.0
2517,,1990-11-22,,,,3120.0
2518,,1990-11-23,,,,4110.0
2519,,1990-11-24,,,,6090.0
2520,,1990-11-25,,,,4760.0
2521,,1990-11-26,,,,3780.0
2522,,1990-11-27,,,,3240.0
2523,,1990-11-28,,,,2870.0
2524,,1990-11-29,,,,2720.0
2525,,1990-11-30,,,,2740.0
2526,,1990-12-01,,,,2520.0
2527,,1990-12-02,,,,2440.0
2528,,1990-12-03,,,,2080.0
2529,,1990-12-04,,,,2690.0
2530,,1990-12-05,,,,2940.0
2531,,1990-12-06,,,,2670.0
2532,,1990-12-07,,,,2480.0
2533,,1990-12-08,,,,2360.0
2534,,1990-12-09,,,,2520.0
2535,,1990-12-10,,,,2570.0
2536,,1990-12-11,,,,2460.0
2537,,1990-12-12,,,,2270.0
2538,,1990-12-13,,,,2160.0
2539,,1990-12-14,,,,2010.0
2540,,1990-12-15,,,,1970.0
2541,,1990-12-16,,,,1910.0
2542,,1990-12-17,,,,1780.0
2543,,1990-12-18,,,,1900.0
2544,,1990-12-19,,,,1650.0
2545,,1990-12-20,,,,1510.0
2546,,1990-12-21,,,,1370.0
2547,,1990-12-22,,,,1310.0
2548,,1990-12-23,,,,1250.0
2549,,1990-12-24,,,,1190.0
2550,,1990-12-25,,,,1180.0
2551,,1990-12-26,,,,1190.0
2552,,1990-12-27,,,,1160.0
2553,,1990-12-28,,,,1090.0
2554,,1990-12-29,,,,1050.0
2555,,1990-12-30,,,,1030.0
2556,,1990-12-31,,,,1070.0
2557,,1991-01-01,,,,1130.0
2558,,1991-01-02,,,,1060.0
2559,,1991-01-03,,,,1010.0
2560,,1991-01-04,,,,980.0
2561,,1991-01-05,,,,960.0
2562,,1991-01-06,,,,950.0
2563,,1991-01-07,,,,940.0
2564,,1991-01-08,,,,930.0
2565,,1991-01-09,,,,920.0
2566,,1991-01-10,,,,940.0
2567,,1991-01-11,,,,1330.0
2568,,1991-01-12,,,,1860.0
2569,,1991-01-13,,,,2190.0
2570,,1991-01-14,,,,2030.0
2571,,1991-01-15,,,,1960.0
2572,,1991-01-16,,,,1730.0
2573,,1991-01-17,,,,1620.0
2574,,1991-01-18,,,,1620.0
2575,,1991-01-19,,,,1620.0
2576,,1991-01-20,,,,1600.0
2577,,1991-01-21,,,,1500.0
2578,,1991-01-22,,,,1430.0
2579,,1991-01-23,,,,1350.0
2580,,1991-01-24,,,,1370.0
2581,,1991-01-25,,,,1350.0
2582,,1991-01-26,,,,1330.0
2583,,1991-01-27,,,,1300.0
2584,,1991-01-28,,,,1240.0
2585,,1991-01-29,,,,1200.0
2586,,1991-01-30,,,,1170.0
2587,,1991-01-31,,,,1210.0
2588,,1991-02-01,,,,1230.0
2589,,1991-02-02,,,,2270.0
2590,,1991-02-03,,,,2720.0
2591,,1991-02-04,,,,2550.0
2592,,1991-02-05,,,,3650.0
2593,,1991-02-06,,,,3100.0
2594,,1991-02-07,,,,2640.0
2595,,1991-02-08,,,,2470.0
2596,,1991-02-09,,,,2500.0
2597,,1991-02-10,,,,2420.0
2598,,1991-02-11,,,,2290.0
2599,,1991-02-12,,,,2350.0
2600,,1991-02-13,,,,2450.0
2601,,1991-02-14,,,,2350.0
2602,,1991-02-15,,,,2540.0
2603,,1991-02-16,,,,2710.0
2604,,1991-02-17,,,,2500.0
2605,,1991-02-18,,,,2380.0
2606,,1991-02-19,,,,2690.0
2607,,1991-02-20,,,,3040.0
2608,,1991-02-21,,,,3350.0
2609,,1991-02-22,,,,2880.0
2610,,1991-02-23,,,,2550.0
2611,,1991-02-24,,,,2390.0
2612,,1991-02-25,,,,2290.0
2613,,1991-02-26,,,,2190.0
2614,,1991-02-27,,,,2070.0
2615,,1991-02-28,,,,1980.0
2616,,1991-03-01,,,,1750.0
2617,,1991-03-02,,,,1880.0
2618,,1991-03-03,,,,1890.0
2619,,1991-03-04,,,,1880.0
2620,,1991-03-05,,,,1740.0
2621,,1991-03-06,,,,1690.0
2622,,1991-03-07,,,,1610.0
2623,,1991-03-08,,,,1610.0
2624,,1991-03-09,,,,1680.0
2625,,1991-03-10,,,,1630.0
2626,,1991-03-11,,,,1570.0
2627,,1991-03-12,,,,1560.0
2628,,1991-03-13,,,,1480.0
2629,,1991-03-14,,,,1460.0
2630,,1991-03-15,,,,1400.0
2631,,1991-03-16,,,,1380.0
2632,22.0,1991-03-17,3.5581974749999987,77.42714864999985,3.091042453358316,1390.0
2633,,1991-03-18,,,,1360.0
2634,,1991-03-19,,,,1270.0
2635,,1991-03-20,,,,1310.0
2636,,1991-03-21,,,,1440.0
2637,,1991-03-22,,,,1440.0
2638,,1991-03-23,,,,1410.0
2639,,1991-03-24,,,,1340.0
2640,,1991-03-25,,,,1250.0
2641,,1991-03-26,,,,1300.0
2642,,1991-03-27,,,,1290.0
2643,,1991-03-28,,,,1310.0
2644,,1991-03-29,,,,1190.0
2645,,1991-03-30,,,,1260.0
2646,,1991-03-31,,,,1270.0
2647,,1991-04-01,,,,1340.0
2648,,1991-04-02,,,,1510.0
2649,,1991-04-03,,,,1510.0
2650,,1991-04-04,,,,2040.0
2651,,1991-04-05,,,,2130.0
2652,,1991-04-06,,,,2170.0
2653,,1991-04-07,,,,2160.0
2654,,1991-04-08,,,,2150.0
2655,,1991-04-09,,,,2250.0
2656,,1991-04-10,,,,2220.0
2657,,1991-04-11,,,,2190.0
2658,,1991-04-12,,,,2150.0
2659,,1991-04-13,,,,2130.0
2660,,1991-04-14,,,,2080.0
2661,,1991-04-15,,,,2200.0
2662,,1991-04-16,,,,2340.0
2663,,1991-04-17,,,,2480.0
2664,131.0,1991-04-18,5.704290187500002,262.9904136250001,4.875197323201151,2760.0
2665,,1991-04-19,,,,2990.0
2666,,1991-04-20,,,,3220.0
2667,,1991-04-21,,,,3560.0
2668,,1991-04-22,,,,3910.0
2669,,1991-04-23,,,,4160.0
2670,,1991-04-24,,,,4510.0
2671,,1991-04-25,,,,4800.0
2672,,1991-04-26,,,,4970.0
2673,,1991-04-27,,,,5190.0
2674,,1991-04-28,,,,5360.0
2675,,1991-04-29,,,,5330.0
2676,,1991-04-30,,,,5030.0
2677,,1991-05-01,,,,4720.0
2678,,1991-05-02,,,,4490.0
2679,,1991-05-03,,,,4400.0
2680,,1991-05-04,,,,4450.0
2681,,1991-05-05,,,,4570.0
2682,,1991-05-06,,,,4730.0
2683,,1991-05-07,,,,4880.0
2684,,1991-05-08,,,,4960.0
2685,,1991-05-09,,,,5040.0
2686,,1991-05-10,,,,5060.0
2687,,1991-05-11,,,,5240.0
2688,,1991-05-12,,,,5550.0
2689,,1991-05-13,,,,5790.0
2690,,1991-05-14,,,,5980.0
2691,,1991-05-15,,,,6210.0
2692,,1991-05-16,,,,6460.0
2693,,1991-05-17,,,,6720.0
2694,,1991-05-18,,,,6800.0
2695,,1991-05-19,,,,6910.0
2696,,1991-05-20,,,,7190.0
2697,,1991-05-21,,,,7390.0
2698,,1991-05-22,,,,7730.0
2699,,1991-05-23,,,,7980.0
2700,,1991-05-24,,,,8060.0
2701,,1991-05-25,,,,7910.0
2702,,1991-05-26,,,,7570.0
2703,,1991-05-27,,,,7210.0
2704,,1991-05-28,,,,6890.0
2705,,1991-05-29,,,,6690.0
2706,,1991-05-30,,,,6600.0
2707,,1991-05-31,,,,6530.0
2708,,1991-06-01,,,,6600.0
2709,,1991-06-02,,,,6840.0
2710,,1991-06-03,,,,7020.0
2711,,1991-06-04,,,,7040.0
2712,318.0,1991-06-05,4.8826252499999985,173.01900599999985,5.762051382780177,6920.0
2713,,1991-06-06,,,,6820.0
2714,,1991-06-07,,,,6760.0
2715,,1991-06-08,,,,6700.0
2716,,1991-06-09,,,,6610.0
2717,,1991-06-10,,,,6720.0
2718,,1991-06-11,,,,7180.0
2719,,1991-06-12,,,,7470.0
2720,,1991-06-13,,,,7440.0
2721,,1991-06-14,,,,7620.0
2722,,1991-06-15,,,,7860.0
2723,,1991-06-16,,,,7800.0
2724,,1991-06-17,,,,7620.0
2725,,1991-06-18,,,,7360.0
2726,,1991-06-19,,,,7220.0
2727,,1991-06-20,,,,7280.0
2728,,1991-06-21,,,,7380.0
2729,,1991-06-22,,,,7450.0
2730,,1991-06-23,,,,7560.0
2731,,1991-06-24,,,,7760.0
2732,,1991-06-25,,,,8010.0
2733,,1991-06-26,,,,8140.0
2734,,1991-06-27,,,,8160.0
2735,,1991-06-28,,,,8280.0
2736,,1991-06-29,,,,8380.0
2737,,1991-06-30,,,,8340.0
2738,,1991-07-01,,,,8260.0
2739,,1991-07-02,,,,8270.0
2740,,1991-07-03,,,,8560.0
2741,,1991-07-04,,,,8890.0
2742,,1991-07-05,,,,8630.0
2743,,1991-07-06,,,,8480.0
2744,230.0,1991-07-07,4.814235224999997,168.39179852499976,5.438079308923196,8300.0
2745,,1991-07-08,,,,8150.0
2746,,1991-07-09,,,,7950.0
2747,,1991-07-10,,,,7720.0
2748,,1991-07-11,,,,7440.0
2749,,1991-07-12,,,,7220.0
2750,,1991-07-13,,,,7130.0
2751,,1991-07-14,,,,7130.0
2752,,1991-07-15,,,,7090.0
2753,,1991-07-16,,,,7040.0
2754,,1991-07-17,,,,7070.0
2755,,1991-07-18,,,,7050.0
2756,,1991-07-19,,,,6860.0
2757,,1991-07-20,,,,6640.0
2758,,1991-07-21,,,,6490.0
2759,,1991-07-22,,,,6340.0
2760,103.0,1991-07-23,3.9185302499999963,87.62683154999972,4.634728988229636,6180.0
2761,,1991-07-24,,,,5980.0
2762,,1991-07-25,,,,5860.0
2763,,1991-07-26,,,,5750.0
2764,,1991-07-27,,,,5680.0
2765,,1991-07-28,,,,5770.0
2766,,1991-07-29,,,,5880.0
2767,99.0,1991-07-30,4.592117175000002,143.49731270000035,4.59511985013459,5980.0
2768,,1991-07-31,,,,5970.0
2769,,1991-08-01,,,,5890.0
2770,,1991-08-02,,,,5650.0
2771,,1991-08-03,,,,5340.0
2772,,1991-08-04,,,,4980.0
2773,,1991-08-05,,,,4710.0
2774,,1991-08-06,,,,4570.0
2775,,1991-08-07,,,,4500.0
2776,,1991-08-08,,,,4510.0
2777,,1991-08-09,,,,4630.0
2778,,1991-08-10,,,,5000.0
2779,,1991-08-11,,,,5450.0
2780,,1991-08-12,,,,5650.0
2781,,1991-08-13,,,,5790.0
2782,,1991-08-14,,,,5810.0
2783,170.0,1991-08-15,4.40872215,139.68335529999996,5.135798437050262,5780.0
2784,,1991-08-16,,,,5680.0
2785,,1991-08-17,,,,5600.0
2786,,1991-08-18,,,,5570.0
2787,,1991-08-19,,,,5510.0
2788,,1991-08-20,,,,5380.0
2789,,1991-08-21,,,,5270.0
2790,,1991-08-22,,,,5160.0
2791,,1991-08-23,,,,5020.0
2792,,1991-08-24,,,,4830.0
2793,,1991-08-25,,,,4530.0
2794,,1991-08-26,,,,4120.0
2795,,1991-08-27,,,,3860.0
2796,,1991-08-28,,,,3730.0
2797,,1991-08-29,,,,3730.0
2798,,1991-08-30,,,,4140.0
2799,,1991-08-31,,,,5430.0
2800,,1991-09-01,,,,5730.0
2801,,1991-09-02,,,,5430.0
2802,,1991-09-03,,,,5300.0
2803,,1991-09-04,,,,5470.0
2804,,1991-09-05,,,,5580.0
2805,,1991-09-06,,,,5250.0
2806,,1991-09-07,,,,4770.0
2807,,1991-09-08,,,,4290.0
2808,91.0,1991-09-09,4.768254674999998,157.06986125,4.51085950651685,3930.0
2809,,1991-09-10,,,,3670.0
2810,,1991-09-11,,,,3490.0
2811,,1991-09-12,,,,3330.0
2812,,1991-09-13,,,,3160.0
2813,,1991-09-14,,,,3060.0
2814,,1991-09-15,,,,2900.0
2815,78.0,1991-09-16,3.4843566750000003,56.67764954999997,4.356708826689592,2760.0
2816,,1991-09-17,,,,2710.0
2817,,1991-09-18,,,,2620.0
2818,,1991-09-19,,,,2560.0
2819,,1991-09-20,,,,2510.0
2820,,1991-09-21,,,,2470.0
2821,,1991-09-22,,,,2370.0
2822,,1991-09-23,,,,2330.0
2823,,1991-09-24,,,,2260.0
2824,38.0,1991-09-25,2.583032624999997,14.556753974999708,3.6375861597263857,2190.0
2825,,1991-09-26,,,,2090.0
2826,,1991-09-27,,,,2020.0
2827,,1991-09-28,,,,2010.0
2828,,1991-09-29,,,,2030.0
2829,,1991-09-30,,,,1980.0
2830,,1991-10-01,,,,1970.0
2831,,1991-10-02,,,,1930.0
2832,,1991-10-03,,,,1960.0
2833,,1991-10-04,,,,1890.0
2834,,1991-10-05,,,,1840.0
2835,,1991-10-06,,,,1810.0
2836,,1991-10-07,,,,1760.0
2837,,1991-10-08,,,,1710.0
2838,,1991-10-09,,,,1650.0
2839,,1991-10-10,,,,1590.0
2840,69.0,1991-10-11,2.233276349999998,-26.442890700000106,4.23410650459726,1520.0
2841,,1991-10-12,,,,1590.0
2842,,1991-10-13,,,,1590.0
2843,,1991-10-14,,,,1810.0
2844,,1991-10-15,,,,1850.0
2845,,1991-10-16,,,,1830.0
2846,,1991-10-17,,,,1750.0
2847,,1991-10-18,,,,1770.0
2848,,1991-10-19,,,,1950.0
2849,,1991-10-20,,,,1960.0
2850,,1991-10-21,,,,1960.0
2851,,1991-10-22,,,,1870.0
2852,,1991-10-23,,,,1850.0
2853,,1991-10-24,,,,1900.0
2854,,1991-10-25,,,,2150.0
2855,,1991-10-26,,,,2160.0
2856,,1991-10-27,,,,2000.0
2857,,1991-10-28,,,,1870.0
2858,,1991-10-29,,,,1770.0
2859,,1991-10-30,,,,1650.0
2860,,1991-10-31,,,,1530.0
2861,,1991-11-01,,,,1410.0
2862,,1991-11-02,,,,1320.0
2863,,1991-11-03,,,,1280.0
2864,,1991-11-04,,,,1290.0
2865,,1991-11-05,,,,1360.0
2866,,1991-11-06,,,,1440.0
2867,,1991-11-07,,,,1390.0
2868,,1991-11-08,,,,1480.0
2869,,1991-11-09,,,,1560.0
2870,,1991-11-10,,,,1570.0
2871,,1991-11-11,,,,1610.0
2872,,1991-11-12,,,,2100.0
2873,,1991-11-13,,,,2020.0
2874,,1991-11-14,,,,2010.0
2875,,1991-11-15,,,,1850.0
2876,,1991-11-16,,,,1780.0
2877,,1991-11-17,,,,2070.0
2878,,1991-11-18,,,,2190.0
2879,,1991-11-19,,,,1960.0
2880,,1991-11-20,,,,2640.0
2881,,1991-11-21,,,,2390.0
2882,,1991-11-22,,,,2260.0
2883,,1991-11-23,,,,2090.0
2884,,1991-11-24,,,,1940.0
2885,,1991-11-25,,,,2240.0
2886,,1991-11-26,,,,2170.0
2887,,1991-11-27,,,,2040.0
2888,,1991-11-28,,,,1950.0
2889,,1991-11-29,,,,1920.0
2890,,1991-11-30,,,,1750.0
2891,,1991-12-01,,,,1760.0
2892,,1991-12-02,,,,1730.0
2893,,1991-12-03,,,,1620.0
2894,,1991-12-04,,,,1650.0
2895,,1991-12-05,,,,1760.0
2896,,1991-12-06,,,,2360.0
2897,,1991-12-07,,,,2080.0
2898,,1991-12-08,,,,2060.0
2899,,1991-12-09,,,,2280.0
2900,,1991-12-10,,,,2230.0
2901,,1991-12-11,,,,2170.0
2902,,1991-12-12,,,,2140.0
2903,,1991-12-13,,,,2020.0
2904,,1991-12-14,,,,1930.0
2905,,1991-12-15,,,,1760.0
2906,,1991-12-16,,,,1700.0
2907,,1991-12-17,,,,1620.0
2908,,1991-12-18,,,,1530.0
2909,,1991-12-19,,,,1480.0
2910,,1991-12-20,,,,1650.0
2911,,1991-12-21,,,,1510.0
2912,,1991-12-22,,,,1460.0
2913,,1991-12-23,,,,1440.0
2914,,1991-12-24,,,,1450.0
2915,,1991-12-25,,,,1360.0
2916,,1991-12-26,,,,1490.0
2917,,1991-12-27,,,,1550.0
2918,,1991-12-28,,,,1490.0
2919,,1991-12-29,,,,1470.0
2920,,1991-12-30,,,,1550.0
2921,,1991-12-31,,,,1400.0
2922,,1992-01-01,,,,1290.0
2923,,1992-01-02,,,,1430.0
2924,,1992-01-03,,,,1390.0
